Position,MeanYear,Longitude,Latitude
Midfielder,2011.5,-46.9919,-16.23
Midfielder,2011.5,-44.1039,-22.5228
Midfielder,2011.5,-43.8258,-22.47
Forward,2011.5,-35.8811,-7.2306
Forward,2011.5,11.5167,3.8667
Defender,2011.5,2.7808,50.2897
Defender,2011.5,9.6833,4.05
Midfielder,2011.5,11.5167,3.8667
Midfielder,2011.5,9.6833,4.05
Defender,2011.5,2.3508,48.8567
Defender,2011.5,9.6833,4.05
Midfielder,2011.5,9.45,4.6333
Midfielder,2011.5,-70.15,-20.2167
Forward,2011.5,-70.6667,-33.45
Defender,2011.5,-51.23,-30.0331
Midfielder,2011.5,-70.6667,-33.4333
Goalkeeper,2011.5,117.1833,39.1333
Defender,2011.5,123.4322,41.8058
Defender,2011.5,114.2833,30.5833
Defender,2011.5,122.3,41.1
Midfielder,2011.5,120.3833,36.0667
Midfielder,2011.5,121.6392,38.9208
Midfielder,2011.5,116.3917,39.9139
Forward,2011.5,121.6392,38.9208
Midfielder,2011.5,121.6392,38.9208
Defender,2011.5,116.9833,36.6667
Defender,2011.5,117.3833,32.9167
Midfielder,2011.5,120.3833,36.0667
Defender,2011.5,-74.7833,8.1
Forward,2011.5,-75.5906,6.2308
Forward,2011.5,-76.6581,5.6922
Forward,2011.5,-74.7964,10.9639
Goalkeeper,2011.5,15.2278,44.1142
Defender,2011.5,17.9064,44.2014
Forward,2011.5,17.7,43.1
Defender,2011.5,9.1167,55.95
Defender,2011.5,12.5683,55.6761
Defender,2011.5,12.5683,55.6761
Midfielder,2011.5,9.9167,57.05
Midfielder,2011.5,8.4833,55.6333
Defender,2011.5,9.8333,55.8667
Midfielder,2011.5,,
Defender,2011.5,-74.0058,40.7128
Defender,2011.5,-79.6603,0.9686
Defender,2011.5,31.2333,30.05
Forward,2011.5,31.2167,30.0167
Forward,2011.5,31.2167,30.0333
Midfielder,2011.5,31.2333,30.05
Forward,2011.5,31.2167,30.0333
Forward,2011.5,30.47,31.0406
Defender,2011.5,31.2333,30.05
Defender,2011.5,32.2667,30.5833
Midfielder,2011.5,-1.1333,52.95
Midfielder,2011.5,-1.5861,53.7869
Forward,2011.5,26.7167,58.3833
Forward,2011.5,24.8756,58.9239
Midfielder,2011.5,24.6556,60.2056
Defender,2011.5,20.7833,42.7333
Midfielder,2011.5,20.7833,42.7333
Goalkeeper,2011.5,24.6556,60.2056
Forward,2011.5,25.0403,60.2944
Forward,2011.5,26.9333,60.4667
Midfielder,2011.5,24.9375,60.1708
Defender,2011.5,25.1,60.4
Midfielder,2011.5,22.3667,63.3
Defender,2011.5,27.6783,62.8925
Defender,2011.5,5.9167,43.1333
Midfielder,2011.5,2.45,48.9333
Forward,2011.5,5.0475,43.4053
Forward,2011.5,4.8983,45.8214
Defender,2011.5,86.0889,55.3608
Midfielder,2011.5,11.4333,48.7667
Midfielder,2011.5,10.43,51.9072
Defender,2011.5,,
Goalkeeper,2011.5,7.1,51.5167
Midfielder,2011.5,9.1833,48.7833
Midfielder,2011.5,7.1,51.5167
Forward,2011.5,-0.2,5.55
Forward,2011.5,-1.6833,6.2
Defender,2011.5,-0.2,5.55
Goalkeeper,2011.5,0.3,7
Goalkeeper,2011.5,,
Defender,2011.5,-0.2,5.55
Defender,2011.5,-0.2,5.55
Defender,2011.5,-0.2,5.55
Forward,2011.5,-1.6167,6.6667
Forward,2011.5,-0.2,5.55
Midfielder,2011.5,-1.6333,5.0167
Defender,2011.5,-0.2,5.55
Forward,2011.5,-0.2,5.55
Defender,2011.5,22.4167,39.6333
Midfielder,2011.5,22.1167,37.0333
Forward,2011.5,24.4,40.9333
Midfielder,2011.5,-87.9167,15.3333
Midfielder,2011.5,-88.0333,15.5
Defender,2011.5,-86.8333,15.7667
Defender,2011.5,-87.4667,15.7833
Defender,2011.5,-87.95,15.8833
Midfielder,2011.5,21.6392,47.53
Defender,2011.5,18.4139,47.1889
Forward,2011.5,19.0514,47.4925
Forward,2011.5,75,12.5
Midfielder,2011.5,73.9331,15.2428
Midfielder,2011.5,76.7833,30.7833
Forward,2011.5,48.2833,38.25
Midfielder,2011.5,35.0667,32.8333
Midfielder,2011.5,34.8833,32.15
Defender,2011.5,34.7833,32.0667
Forward,2011.5,35.165,32.7033
Midfielder,2011.5,12.5,41.9
Defender,2011.5,14.35,40.8667
Defender,2011.5,14.25,40.8333
Defender,2011.5,11.8,44.7
Goalkeeper,2011.5,11.7333,45.7667
Forward,2011.5,7.3167,45.7333
Forward,2011.5,9.4,45.2333
Midfielder,2011.5,7.7,45.0667
Midfielder,2011.5,132.4553,34.3853
Midfielder,2011.5,136.5,34.7167
Defender,2011.5,,
Forward,2011.5,135.9944,35.0589
Goalkeeper,2011.5,131.3494,33.5319
Forward,2011.5,2.25,48.95
Defender,2011.5,6.1167,49.6
Midfielder,2011.5,6.13,49.6117
Defender,2011.5,15.2278,44.1142
Midfielder,2011.5,-100.3,25.6667
Midfielder,2011.5,-103.4431,20.4736
Defender,2011.5,-101.1894,19.7683
Midfielder,2011.5,-103.35,20.6667
Defender,2011.5,-99.1333,19.4333
Forward,2011.5,-103.4486,25.5392
Forward,2011.5,-103.35,20.6667
Defender,2011.5,20.9833,43.6167
Forward,2011.5,20.3,42.65
Defender,2011.5,19.3667,43.3667
Forward,2011.5,18.94,42.78
Forward,2011.5,18.77,42.43
Midfielder,2011.5,18.77,42.43
Midfielder,2011.5,19.2628,42.4411
Forward,2011.5,18.9167,42.3833
Forward,2011.5,19.2628,42.4411
Midfielder,2011.5,6.6667,52.35
Defender,2011.5,-55.1667,5.8667
Defender,2011.5,4.9,52.3667
Goalkeeper,2011.5,5.8667,51.85
Midfielder,2011.5,4.3667,52.0667
Forward,2011.5,-0.375,51.4667
Defender,2011.5,5.6,6.3167
Forward,2011.5,-7.64,54.345
Goalkeeper,2011.5,10.4236,59.2981
Defender,2011.5,9.71,59.1156
Forward,2011.5,-0.7219,52.0869
Defender,2011.5,-57.42,-25.35
Midfielder,2011.5,-58.7,-34.6667
Defender,2011.5,-55.93,-25.06
Midfielder,2011.5,,
Midfielder,2011.5,-57.54,-25.32
Forward,2011.5,-57.635,-25.2819
Forward,2011.5,-76.2394,-9.9294
Midfielder,2011.5,-77.0283,-12.0433
Defender,2011.5,-77.0283,-12.0433
Midfielder,2011.5,-77.0283,-12.0433
Goalkeeper,2011.5,-77.0283,-12.0433
Midfielder,2011.5,-79.8364,-6.7628
Midfielder,2011.5,-75.2167,-12.0667
Defender,2011.5,-77.0283,-12.0433
Defender,2011.5,-81.2717,-4.5797
Defender,2011.5,-77.0283,-12.0433
Defender,2011.5,19.2333,50.05
Goalkeeper,2011.5,21.0167,52.2333
Forward,2011.5,22.9333,54.0833
Midfielder,2011.5,19.9333,52.1
Defender,2011.5,18.5833,49.95
Midfielder,2011.5,6.1361,49.1153
Defender,2011.5,-22.9333,16.7167
Midfielder,2011.5,-9.15,38.7667
Goalkeeper,2011.5,-9.1392,38.7136
Defender,2011.5,-9.1392,38.7136
Defender,2011.5,-8.4522,40.2256
Goalkeeper,2011.5,-7.1817,41.4853
Defender,2011.5,-24.9667,16.85
Defender,2011.5,-27.2208,38.4886
Forward,2011.5,-8.65,40.6333
Defender,2011.5,-8.7444,41.3528
Midfielder,2011.5,51.5167,25.3
Goalkeeper,2011.5,51.5333,25.2867
Defender,2011.5,51.5167,25.3
Forward,2011.5,23.3733,45.4122
Midfielder,2011.5,26.2556,47.6514
Midfielder,2011.5,28.0425,45.4233
Forward,2011.5,24.8678,44.8606
Midfielder,2011.5,-4.2589,55.8581
Defender,2011.5,-2.52,53.1939
Defender,2011.5,-3.1889,55.9531
Defender,2011.5,-3.1889,55.9531
Midfielder,2011.5,-4.6614,55.62
Midfielder,2011.5,-4.2253,57.4717
Defender,2011.5,19.65,45.5667
Midfielder,2011.5,20.0739,44.4561
Defender,2011.5,17.1833,44.7667
Midfielder,2011.5,20.0739,44.4561
Defender,2011.5,17.1833,44.7667
Defender,2011.5,19.65,45.5667
Forward,2011.5,13.6378,45.9283
Midfielder,2011.5,15.65,46.55
Midfielder,2011.5,15.65,46.55
Midfielder,2011.5,15.0278,46.5928
Forward,2011.5,13.6378,45.9283
Defender,2011.5,129.0756,35.1794
Defender,2011.5,-1.65,42.8167
Midfielder,2011.5,2.1075,41.5483
Goalkeeper,2011.5,-7.95,42.9667
Midfielder,2011.5,-5.9242,37.1625
Defender,2011.5,2.1833,41.3833
Midfielder,2011.5,-3.3089,42.385
Forward,2011.5,-3.7167,40.3833
Defender,2011.5,11.9667,57.7
Defender,2011.5,13.2833,56.2833
Defender,2011.5,13.0358,55.6058
Goalkeeper,2011.5,12.2833,58.2833
Midfielder,2011.5,16.3628,56.6614
Defender,2011.5,13.0358,55.6058
Goalkeeper,2011.5,12.2833,58.2833
Midfielder,2011.5,16.3628,56.6614
Defender,2011.5,11.9667,57.7
Defender,2011.5,13.2833,56.2833
Midfielder,2011.5,8.95,46
Midfielder,2011.5,8.0167,47.15
Defender,2011.5,36.165,36.5817
Midfielder,2011.5,28.955,41.0136
Defender,2011.5,,
Goalkeeper,2011.5,29.6667,49.7167
Defender,2011.5,35.3667,46.8333
Defender,2011.5,36.4044,48.3464
Forward,2011.5,30.3,59.95
Midfielder,2011.5,-58.32,-33.4
Goalkeeper,2011.5,-56.1819,-34.8836
Goalkeeper,2011.5,-58.3817,-34.6033
Midfielder,2011.5,-58.0756,-32.3214
Defender,2011.5,-66.9167,10.5
Forward,2011.5,-0.3833,39.4667
Midfielder,2011.5,-72.2333,7.7667
Defender,2011.5,-66.9167,10.5
Midfielder,2011.5,-71.15,8.6
Goalkeeper,2011.5,-66.9667,10.5
Defender,2011.5,,
Midfielder,2012,2.4436,48.8611
Forward,2012,3.1333,36.7167
Defender,2012,2.4397,48.9106
Forward,2012,13.7333,51.0333
Midfielder,2012,7.3556,48.0817
Midfielder,2012,5.4,36.1833
Midfielder,2012,-1.4261,46.6706
Midfielder,2012,5.0475,43.4053
Midfielder,2012,2.3508,48.8567
Defender,2012,6.7167,36.5333
Defender,2012,4.8333,45.7667
Forward,2012,2.0025,48.7775
Midfielder,2012,5.0428,47.2906
Goalkeeper,2012,2.3508,48.8567
Midfielder,2012,2.2989,49.8919
Midfielder,2012,-58.5333,-34.6333
Midfielder,2012,-57.55,-38
Defender,2012,-62,-30.7
Midfielder,2012,-58.55,-34.6833
Defender,2012,-65.05,-42.7667
Goalkeeper,2012,-68.7833,-32.9
Defender,2012,-57.8333,-38.2667
Defender,2012,-59.85,-31.5167
Midfielder,2012,-58.9167,-34.1667
Midfielder,2012,-64.1833,-31.4167
Goalkeeper,2012,-59.6167,-38.3167
Midfielder,2012,-58.9167,-34.45
Forward,2012,-63.2667,-32.5833
Defender,2012,-64.1833,-31.4167
Goalkeeper,2012,150.6,-34.8833
Midfielder,2012,40.7378,37.3167
Forward,2012,4.3667,51.0833
Defender,2012,4.55,50.4333
Defender,2012,4.35,50.85
Midfielder,2012,3.6628,51.0503
Forward,2012,15.3222,-4.325
Forward,2012,4.4,51.2167
Midfielder,2012,-68.15,-16.5
Defender,2012,-66.1667,-17.3833
Midfielder,2012,-63.1833,-17.8
Forward,2012,-63.1833,-17.8
Midfielder,2012,-43.1964,-22.9083
Midfielder,2012,-49.25,-25.4167
Midfielder,2012,-46.6333,-23.55
Defender,2012,-46.61,-20.7189
Midfielder,2012,-48.9728,-21.1378
Midfielder,2012,-50.7717,-21.7681
Forward,2012,-42.0189,-22.8789
Midfielder,2012,-48.3719,-1.3658
Defender,2012,-35.1,-7.1333
Midfielder,2012,-43.0539,-22.8269
Defender,2012,-48.7869,-21.1878
Defender,2012,-46.6106,-23.6861
Forward,2012,-46.1931,-23.5228
Defender,2012,9.6833,4.05
Defender,2012,11.5167,3.8667
Midfielder,2012,11.5167,3.8667
Defender,2012,11.5167,3.8667
Forward,2012,10.0014,53.5653
Forward,2012,11.5167,3.8667
Forward,2012,-70.4,-23.65
Forward,2012,-73.1353,-40.5725
Midfielder,2012,-70.55,-33.6333
Midfielder,2012,-70.8667,-33.6667
Midfielder,2012,-71.5333,-32.7833
Midfielder,2012,-70.5667,-33.6167
Defender,2012,-71.5167,-33
Forward,2012,-70.6667,-33.45
Forward,2012,123.4322,41.8058
Defender,2012,121.6392,38.9208
Midfielder,2012,117.1833,39.1333
Midfielder,2012,123.4322,41.8058
Forward,2012,121.6392,38.9208
Goalkeeper,2012,117.1833,39.1333
Midfielder,2012,-75.3614,5.9736
Defender,2012,-75.5906,6.2308
Defender,2012,-75.5906,6.2308
Midfielder,2012,-78.7647,1.8067
Forward,2012,-74.8833,11.0167
Midfielder,2012,-76.7833,8.4167
Defender,2012,16.45,43.51
Defender,2012,15.2278,44.1142
Midfielder,2012,9.15,49.9667
Defender,2012,18.6794,45.5575
Midfielder,2012,15.9833,45.8167
Midfielder,2012,12.4239,55.7311
Defender,2012,9.75,55.5667
Goalkeeper,2012,9.75,55.5667
Goalkeeper,2012,10.3419,55.3503
Midfielder,2012,,
Forward,2012,12.1797,55.4561
Defender,2012,12.565,55.8531
Midfielder,2012,9.7444,55.4986
Defender,2012,-79.6603,0.9686
Forward,2012,-78.1306,0.3625
Defender,2012,-79.7333,-1.55
Forward,2012,-79.8833,-2.1833
Midfielder,2012,-79.8833,-2.1833
Forward,2012,-79,1.25
Forward,2012,31.06,30.8811
Defender,2012,31.2167,30.0333
Midfielder,2012,31.6833,31.0667
Goalkeeper,2012,32.2833,31.25
Midfielder,2012,31.3833,31.05
Forward,2012,-1.7797,53.645
Midfielder,2012,-0.2,51.9
Midfielder,2012,-1.0875,51.2667
Defender,2012,-0.1192,51.4903
Midfielder,2012,-1.3811,54.9061
Defender,2012,-1.4286,54.3378
Defender,2012,-2.7981,53.4131
Defender,2012,-2.8917,53.1903
Defender,2012,-2.8919,53.4825
Forward,2012,-1.6,54.95
Midfielder,2012,-1.3811,54.9061
Defender,2012,-1.4664,53.3025
Midfielder,2012,24.5,58.3833
Defender,2012,26.7167,58.3833
Defender,2012,24.5,58.3833
Goalkeeper,2012,24.7453,59.4372
Forward,2012,24.5,58.3833
Midfielder,2012,24.7453,59.4372
Forward,2012,21.6,60.55
Defender,2012,24.9375,60.1708
Forward,2012,21.8,61.4833
Goalkeeper,2012,17.1097,48.1439
Defender,2012,24.6556,60.2056
Goalkeeper,2012,24.5636,65.7361
Defender,2012,19.9333,60.1
Midfielder,2012,22.7,60.45
Defender,2012,24.9375,60.1708
Midfielder,2012,0.1989,49.5072
Midfielder,2012,55.4778,-21.3419
Defender,2012,1.3281,47.5939
Defender,2012,-0.5833,44.8333
Goalkeeper,2012,-1.4833,43.4833
Defender,2012,2.55,48.9167
Forward,2012,55.4092,-21.2867
Forward,2012,2.5875,49.2081
Midfielder,2012,2.2989,49.8919
Defender,2012,9.4503,42.7008
Midfielder,2012,2.2958,48.6942
Defender,2012,2.3508,48.8567
Midfielder,2012,3.1039,50.7322
Midfielder,2012,1.4439,43.6044
Midfielder,2012,-0.6114,44.8836
Midfielder,2012,6.3167,51.0833
Defender,2012,11.6167,52.1333
Defender,2012,8.4039,49.0092
Defender,2012,7.4667,51.5167
Defender,2012,7.4167,50.9833
Defender,2012,10.1811,47.9878
Defender,2012,7.1167,51.1
Midfielder,2012,13.3833,54.0833
Midfielder,2012,10.1811,47.9878
Forward,2012,8.4353,49.4811
Forward,2012,11.15,47.8333
Forward,2012,-0.2,5.55
Defender,2012,-2.5,10.0667
Midfielder,2012,13.3667,52.55
Forward,2012,5.37,43.2964
Midfielder,2012,24.1333,41.15
Midfielder,2012,19.7333,40.1167
Forward,2012,-87.9167,15.4167
Midfielder,2012,-87.2167,14.1
Forward,2012,-86.8333,15.7667
Midfielder,2012,-86.8333,15.7667
Defender,2012,-86.5167,15.7333
Defender,2012,-86.8333,15.7667
Forward,2012,-87.2167,14.1
Midfielder,2012,-88.0333,15.5
Defender,2012,-87.1333,15.1333
Forward,2012,-85.7167,15.95
Defender,2012,20.145,46.255
Defender,2012,17.9139,47.0931
Midfielder,2012,19.2942,48.0786
Forward,2012,17.6344,47.6842
Midfielder,2012,20.3,48.2167
Defender,2012,19.7869,48.0853
Midfielder,2012,22.295,48.6239
Midfielder,2012,77.5667,12.9667
Goalkeeper,2012,75.9167,31.5333
Midfielder,2012,78.0289,30.3181
Midfielder,2012,93.95,24.8169
Midfielder,2012,51.65,32.6333
Forward,2012,49.8672,31.8342
Goalkeeper,2012,52.9125,36.6411
Goalkeeper,2012,51.4231,35.6961
Defender,2012,52.0139,36.5736
Defender,2012,51.4333,35.5833
Midfielder,2012,34.7994,31.2589
Defender,2012,35.3,32.8667
Defender,2012,37.6167,55.75
Midfielder,2012,34.65,31.8
Midfielder,2012,35.4408,32.7219
Midfielder,2012,34.8,31.95
Midfielder,2012,34.7333,31.8833
Midfielder,2012,9.05,39.25
Defender,2012,7.7,45.0667
Defender,2012,9.2667,45.5833
Defender,2012,12.5,41.9
Goalkeeper,2012,9.3333,40.3167
Goalkeeper,2012,11.25,43.7833
Defender,2012,12.6175,43.0758
Midfielder,2012,11.0983,43.88
Defender,2012,12.1,42.4167
Forward,2012,13.3667,38.1167
Midfielder,2012,139.4461,35.6369
Midfielder,2012,135.1956,34.69
Forward,2012,133.3667,34.4833
Midfielder,2012,135.4,34.7833
Forward,2012,,
Defender,2012,138.4897,35.0158
Defender,2012,129.8,32.9667
Goalkeeper,2012,139.6531,35.6464
Defender,2012,132.4344,34.3939
Defender,2012,129.8667,32.7833
Defender,2012,5.9333,49.9667
Forward,2012,-108.9936,25.7833
Goalkeeper,2012,-100.3,25.6667
Midfielder,2012,-110.9542,29.0989
Midfielder,2012,-101.1894,19.7683
Midfielder,2012,-99.1333,19.4333
Forward,2012,-100.3,25.6667
Midfielder,2012,19.2628,42.4411
Defender,2012,19.5833,42.9667
Defender,2012,19.3667,43.3667
Midfielder,2012,-68.9333,12.1167
Midfielder,2012,5.2167,51.3667
Defender,2012,4.5,51.9167
Forward,2012,5.4167,52.0833
Defender,2012,5.4333,51.8833
Midfielder,2012,4.5,52.0667
Forward,2012,6.9667,46.3167
Forward,2012,4.9,52.3667
Midfielder,2012,3.3958,6.4531
Forward,2012,7.5103,6.4525
Forward,2012,8.5167,12
Defender,2012,8.8833,9.9333
Midfielder,2012,3.3958,6.4531
Defender,2012,,
Midfielder,2012,7.4833,9.0667
Midfielder,2012,9.005,7.325
Defender,2012,7.4833,9.0667
Midfielder,2012,7.4403,10.5231
Forward,2012,7.4833,5.5333
Forward,2012,3.3958,6.4531
Forward,2012,8.8833,9.9333
Midfielder,2012,10.3933,63.4297
Midfielder,2012,18.9428,69.6828
Defender,2012,10.75,59.95
Forward,2012,10.205,59.7378
Defender,2012,-2.2222,52.1911
Midfielder,2012,-57.635,-25.2819
Defender,2012,-55.78,-27.35
Defender,2012,-56.04,-24.8
Defender,2012,-57.635,-25.2819
Midfielder,2012,-55.39,-25.42
Midfielder,2012,-57.1289,-26.4075
Midfielder,2012,-57.54,-25.32
Midfielder,2012,-57.635,-25.2819
Defender,2012,-76.1333,-13.45
Defender,2012,-77.2,-11.5
Midfielder,2012,-77.0283,-12.0433
Goalkeeper,2012,-77.0283,-12.0433
Defender,2012,-77.0283,-12.0433
Defender,2012,-77.0283,-12.0433
Defender,2012,-76.4,-13.0833
Midfielder,2012,-77.0283,-12.0433
Midfielder,2012,23.1167,52.0333
Midfielder,2012,16.4833,50.85
Midfielder,2012,22.2714,52.165
Defender,2012,18.6667,50.2833
Goalkeeper,2012,23.2586,50.7206
Forward,2012,16.1603,51.2083
Midfielder,2012,18.6667,50.2833
Forward,2012,18.7,50.2667
Midfielder,2012,20.5,53.7833
Forward,2012,-15.5667,11.85
Defender,2012,-9.1392,38.7136
Defender,2012,-9.1392,38.7136
Midfielder,2012,-9.1392,38.7136
Goalkeeper,2012,-9.15,38.7667
Midfielder,2012,-9.1583,38.6803
Forward,2012,51.3667,25.3167
Defender,2012,51.61,25.18
Forward,2012,50.7922,25.4194
Midfielder,2012,-0.2,5.55
Midfielder,2012,22.8,47.2167
Midfielder,2012,24.3642,44.4297
Defender,2012,28.0425,45.4233
Forward,2012,23.05,47.1833
Midfielder,2012,26.0333,44.9333
Goalkeeper,2012,23.8167,44.3333
Goalkeeper,2012,26.1039,44.4325
Midfielder,2012,21.23,45.7597
Midfielder,2012,,
Midfielder,2012,-3.9833,55.8667
Defender,2012,-2.2931,53.4831
Goalkeeper,2012,-3.6031,55.07
Midfielder,2012,-3.1889,55.9531
Midfielder,2012,-4.2239,55.8281
Midfielder,2012,-4.2589,55.8581
Defender,2012,-3.5158,55.8833
Forward,2012,-3.9397,56.1172
Forward,2012,-0.3317,51.2339
Defender,2012,-4.2239,55.8281
Defender,2012,20.35,43.8833
Forward,2012,20.5167,43.15
Midfielder,2012,20.4667,44.8167
Defender,2012,20.35,43.8833
Goalkeeper,2012,20.4667,44.8167
Goalkeeper,2012,19.85,45.25
Midfielder,2012,20.8833,43.9833
Goalkeeper,2012,19.85,45.25
Goalkeeper,2012,20.4667,44.8167
Forward,2012,20.5167,43.15
Defender,2012,20.35,43.8833
Defender,2012,20.35,43.8833
Midfielder,2012,20.4667,44.8167
Midfielder,2012,20.8833,43.9833
Defender,2012,15.5922,45.9047
Midfielder,2012,16.7,44.9667
Forward,2012,129.3167,35.55
Defender,2012,127.15,35.8167
Defender,2012,126.5233,33.5128
Midfielder,2012,128.6631,35.2708
Midfielder,2012,127.4644,35.2094
Forward,2012,,
Midfielder,2012,-0.1506,39.8442
Goalkeeper,2012,2.0992,41.3589
Defender,2012,-2.0167,42.6667
Forward,2012,-16.25,28.4667
Defender,2012,17.1417,60.6747
Midfielder,2012,12.1,57.5667
Defender,2012,18.0686,59.3294
Defender,2012,18.0686,59.3294
Forward,2012,18.0686,59.3294
Defender,2012,13.2,55.7
Midfielder,2012,18.0667,59.35
Defender,2012,11.9667,57.7
Goalkeeper,2012,18.0686,59.3294
Forward,2012,-56.1819,-34.8836
Defender,2012,12.8333,55.8667
Forward,2012,11.9667,57.7
Midfielder,2012,21.1667,42.6667
Defender,2012,17.1417,60.6747
Defender,2012,18.0686,59.3294
Defender,2012,11.9667,57.7
Defender,2012,13.2,55.7
Midfielder,2012,18.0667,59.35
Midfielder,2012,12.1,57.5667
Forward,2012,18.0686,59.3294
Defender,2012,12.8333,55.8667
Defender,2012,18.0686,59.3294
Forward,2012,-56.1819,-34.8836
Defender,2012,17.1417,60.6747
Defender,2012,17.1417,60.6747
Defender,2012,12.8333,55.8667
Goalkeeper,2012,18.0686,59.3294
Forward,2012,11.9667,57.7
Midfielder,2012,9.5333,47.4333
Midfielder,2012,8.2,47.4833
Forward,2012,6.25,46.4
Defender,2012,9.0167,46.1667
Midfielder,2012,21.4669,42.4647
Midfielder,2012,29.05,40.1833
Midfielder,2012,27.1289,38.4219
Midfielder,2012,28.8536,40.9831
Midfielder,2012,28.8536,40.9831
Midfielder,2012,32.8667,39.9333
Midfielder,2012,11.5667,48.1333
Defender,2012,7.1833,51.2667
Midfielder,2012,27.1289,38.4219
Goalkeeper,2012,28.5167,38.35
Forward,2012,16.3667,48.2
Defender,2012,35.1667,47.8333
Midfielder,2012,24.7167,48.9167
Midfielder,2012,35.1667,47.8333
Defender,2012,30.5233,50.45
Midfielder,2012,30.5233,50.45
Goalkeeper,2012,36.2314,50.0044
Goalkeeper,2012,36.2314,50.0044
Defender,2012,24.2333,50.3833
Midfielder,2012,,
Forward,2012,30.5233,50.45
Midfielder,2012,32.2667,48.5
Forward,2012,-55.9583,-34.7167
Forward,2012,-66.9167,10.5
Defender,2012,-72.5039,7.8942
Midfielder,2012,-63.55,8.1219
Midfielder,2012,-66.9167,10.5
Goalkeeper,2012,-66.9167,10.5
Midfielder,2012,-71.6333,10.65
Forward,2012,-64.1675,10.4564
Defender,2012,-66.9167,10.5
Goalkeeper,2012.5,1.2478,36.1764
Midfielder,2012.5,2.2872,48.895
Defender,2012.5,1.6667,36.2167
Forward,2012.5,1.3333,36.2167
Midfielder,2012.5,5.0667,36.75
Midfielder,2012.5,-58.3833,-34.6
Defender,2012.5,-58.3817,-34.6033
Midfielder,2012.5,-58.4,-34.7
Defender,2012.5,-58.3817,-34.6033
Forward,2012.5,-61,-33.7
Midfielder,2012.5,-58.3817,-34.6033
Midfielder,2012.5,-59.15,-36.0167
Midfielder,2012.5,-58.4,-34.7
Goalkeeper,2012.5,-58.5667,-34.65
Defender,2012.5,-60.7167,-32.8167
Defender,2012.5,-60.6667,-32.95
Goalkeeper,2012.5,-58.3817,-34.6033
Forward,2012.5,-58.3817,-34.6033
Defender,2012.5,-58.3833,-34.8
Midfielder,2012.5,-58.3817,-34.6033
Defender,2012.5,-58.8167,-27.4833
Defender,2012.5,,
Defender,2012.5,-60.3333,-33.2333
Defender,2012.5,-58.3817,-34.6033
Forward,2012.5,-62.9731,-40.8275
Midfielder,2012.5,-60.5667,-33.8833
Forward,2012.5,-60.7167,-32.8167
Defender,2012.5,-57.9544,-34.9211
Midfielder,2012.5,-58.3817,-34.6033
Defender,2012.5,-62.7667,-35.2
Midfielder,2012.5,13.6892,47.3942
Goalkeeper,2012.5,15.2667,47.4167
Defender,2012.5,16.4786,48.1411
Forward,2012.5,16.5167,47.85
Midfielder,2012.5,4.3333,50.8
Goalkeeper,2012.5,5.1833,50.8
Goalkeeper,2012.5,5.6,51.1333
Midfielder,2012.5,5.5667,50.6333
Midfielder,2012.5,4.7,50.8833
Midfielder,2012.5,-64.7333,-21.5333
Forward,2012.5,-56.0969,-15.5958
Forward,2012.5,-63.2167,-17.55
Midfielder,2012.5,-63.4761,-21.2608
Defender,2012.5,-63.1833,-17.8
Forward,2012.5,-49.25,-16.6667
Defender,2012.5,-43.1789,-22.505
Forward,2012.5,-47.4142,-22.7544
Defender,2012.5,-48.9728,-21.1378
Defender,2012.5,-43.1964,-22.9083
Midfielder,2012.5,-46.6333,-23.55
Midfielder,2012.5,-45.8786,-23.1864
Defender,2012.5,-43.0589,-21.725
Goalkeeper,2012.5,-43.1964,-22.9083
Goalkeeper,2012.5,-47.4581,-23.5017
Midfielder,2012.5,-43.1964,-22.9083
Forward,2012.5,-51.1833,-29.65
Goalkeeper,2012.5,-46.3922,-23.9633
Midfielder,2012.5,-51.1628,-23.31
Midfielder,2012.5,-41.4669,-7.0769
Midfielder,2012.5,-46.55,-23.7
Midfielder,2012.5,-45.4617,-22.9239
Defender,2012.5,-44.1039,-22.5228
Midfielder,2012.5,-46.4194,-23.7153
Midfielder,2012.5,-51.1628,-23.31
Forward,2012.5,-48.4792,-20.9494
Forward,2012.5,-51.7167,-24.15
Midfielder,2012.5,-46.6333,-23.55
Midfielder,2012.5,-46.6333,-23.55
Midfielder,2012.5,-47.3311,-22.7386
Midfielder,2012.5,9.6833,4.05
Forward,2012.5,13.4,9.3
Defender,2012.5,2.2686,48.8881
Midfielder,2012.5,13.4,9.3
Forward,2012.5,9.6833,4.05
Forward,2012.5,-72.6667,-38.7333
Forward,2012.5,-70.6667,-33.45
Goalkeeper,2012.5,,
Forward,2012.5,-70.2,-22.0964
Defender,2012.5,-70.6667,-33.45
Defender,2012.5,-72.6667,-38.7333
Defender,2012.5,-70.6667,-33.45
Defender,2012.5,-70.6667,-33.45
Midfielder,2012.5,-70.6667,-33.45
Defender,2012.5,-70.15,-20.2167
Forward,2012.5,-70.6667,-33.45
Defender,2012.5,115.4667,38.8667
Midfielder,2012.5,121.6392,38.9208
Defender,2012.5,104.0647,30.6586
Defender,2012.5,114.4833,38.0667
Forward,2012.5,113.2667,23.1333
Goalkeeper,2012.5,123.4322,41.8058
Midfielder,2012.5,114.2833,30.5833
Midfielder,2012.5,-74.0758,4.5981
Midfielder,2012.5,-76.6333,7.8833
